GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Under .50,Margin of Error; Total: - Under .50,Estimate; Total: - .50 to .99,Margin of Error; Total: - .50 to .99,Estimate; Total: - 1.00 to 1.24,Margin of Error; Total: - 1.00 to 1.24,Estimate; Total: - 1.25 to 1.49,Margin of Error; Total: - 1.25 to 1.49,Estimate; Total: - 1.50 to 1.84,Margin of Error; Total: - 1.50 to 1.84,Estimate; Total: - 1.85 to 1.99,Margin of Error; Total: - 1.85 to 1.99,Estimate; Total: - 2.00 and over,Margin of Error; Total: - 2.00 and over
1500000US110010055001,110010055001,"Block Group 1, Census Tract 55, District of Columbia, District of Columbia",819,352,4,6,66,53,0,12,0,12,41,66,0,12,708,353
1500000US110010055002,110010055002,"Block Group 2, Census Tract 55, District of Columbia, District of Columbia",2508,516,201,132,161,175,0,12,0,12,0,12,49,81,2097,479
1500000US110010055003,110010055003,"Block Group 3, Census Tract 55, District of Columbia, District of Columbia",1710,406,261,181,69,64,52,82,24,38,0,12,27,44,1277,388
1500000US110010055004,110010055004,"Block Group 4, Census Tract 55, District of Columbia, District of Columbia",748,271,230,250,75,86,0,12,0,12,0,12,0,12,443,183
1500000US110010055005,110010055005,"Block Group 5, Census Tract 55, District of Columbia, District of Columbia",744,236,96,104,50,75,11,18,0,12,29,48,13,21,545,190
1500000US110010056001,110010056001,"Block Group 1, Census Tract 56, District of Columbia, District of Columbia",1873,338,246,103,277,200,215,154,14,22,9,13,0,12,1112,246
1500000US110010056002,110010056002,"Block Group 2, Census Tract 56, District of Columbia, District of Columbia",1337,251,75,72,214,149,32,36,13,21,18,28,0,12,985,226
1500000US110010056003,110010056003,"Block Group 3, Census Tract 56, District of Columbia, District of Columbia",1130,307,205,165,0,12,13,21,40,49,16,24,15,25,841,305
1500000US110010056004,110010056004,"Block Group 4, Census Tract 56, District of Columbia, District of Columbia",751,228,134,68,100,75,0,12,0,12,75,121,0,12,442,164
1500000US110010058001,110010058001,"Block Group 1, Census Tract 58, District of Columbia, District of Columbia",1084,165,32,42,23,20,8,12,0,12,0,12,0,12,1021,155
1500000US110010058002,110010058002,"Block Group 2, Census Tract 58, District of Columbia, District of Columbia",1685,301,232,196,134,93,16,27,24,28,0,12,68,81,1211,156
1500000US110010059001,110010059001,"Block Group 1, Census Tract 59, District of Columbia, District of Columbia",2445,219,291,105,131,55,30,29,31,23,43,27,108,88,1811,228
1500000US110010062021,110010062021,"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",65,106,0,12,0,12,0,12,0,12,0,12,0,12,65,106
1500000US110010064001,110010064001,"Block Group 1, Census Tract 64, District of Columbia, District of Columbia",1322,317,152,116,436,202,171,173,85,80,47,34,14,20,417,156
1500000US110010064002,110010064002,"Block Group 2, Census Tract 64, District of Columbia, District of Columbia",1133,256,319,147,193,136,28,48,148,128,27,33,2,6,416,183
1500000US110010065001,110010065001,"Block Group 1, Census Tract 65, District of Columbia, District of Columbia",859,184,64,33,83,96,14,16,18,24,23,21,0,12,657,155
1500000US110010065002,110010065002,"Block Group 2, Census Tract 65, District of Columbia, District of Columbia",1694,344,66,155,86,92,3,5,7,11,11,13,0,12,1521,314
1500000US110010066001,110010066001,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia",2024,206,0,12,71,55,28,31,21,25,32,30,17,26,1855,204
1500000US110010067001,110010067001,"Block Group 1, Census Tract 67, District of Columbia, District of Columbia",1321,183,32,31,34,28,30,24,9,15,7,13,7,12,1202,187
1500000US110010067002,110010067002,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia",1504,222,7,12,8,12,8,12,0,12,0,12,13,20,1468,223
1500000US110010067003,110010067003,"Block Group 3, Census Tract 67, District of Columbia, District of Columbia",1296,170,71,52,51,49,0,12,14,20,0,12,16,25,1144,161
1500000US110010068011,110010068011,"Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",1529,180,104,50,82,47,30,36,40,36,100,130,4,7,1169,184
1500000US110010068012,110010068012,"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",555,108,0,12,29,25,0,12,10,8,5,7,0,12,511,110
1500000US110010068021,110010068021,"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia",951,142,21,17,36,43,5,7,0,12,25,37,14,16,850,146
1500000US110010068022,110010068022,"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",1537,203,93,107,81,78,37,32,15,14,6,9,47,47,1258,197
1500000US110010068041,110010068041,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",211,210,87,91,38,66,6,13,6,13,0,12,0,12,74,112
1500000US110010069001,110010069001,"Block Group 1, Census Tract 69, District of Columbia, District of Columbia",1421,189,56,47,17,19,0,12,48,41,56,44,30,43,1214,194
1500000US110010069002,110010069002,"Block Group 2, Census Tract 69, District of Columbia, District of Columbia",799,180,4,5,12,16,0,12,0,12,0,12,0,12,783,177
1500000US110010070001,110010070001,"Block Group 1, Census Tract 70, District of Columbia, District of Columbia",1441,251,12,19,20,33,38,34,10,16,0,12,0,12,1361,249
