GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US110010076051,110010076051,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia",252,63,0,12,7,10,9,15,19,20,0,12,12,18,9,14,15,14,7,10,8,10,11,17,43,32,35,31,61,56,10,12,6,8
1500000US110010076052,110010076052,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia",1046,115,161,77,96,60,78,50,61,49,36,28,49,43,61,45,0,12,46,40,119,62,113,69,119,56,54,45,20,19,21,28,12,18
1500000US110010076053,110010076053,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia",323,84,116,61,74,50,18,22,28,38,46,39,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,6,10,13,17,13,19
1500000US110010077031,110010077031,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",364,121,98,79,33,36,31,37,0,12,17,26,15,24,0,12,0,12,22,38,0,12,52,81,36,43,60,71,0,12,0,12,0,12
1500000US110010077032,110010077032,"Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia",453,144,60,73,20,32,14,26,45,69,57,90,79,78,78,82,66,69,0,12,16,28,0,12,18,34,0,12,0,12,0,12,0,12
1500000US110010077033,110010077033,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia",1180,183,380,168,77,72,108,87,98,84,176,139,50,77,0,12,63,71,18,31,66,74,68,70,28,31,31,35,0,12,0,12,17,27
1500000US110010077034,110010077034,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia",241,125,49,61,35,55,17,34,0,12,30,48,0,12,16,26,47,71,15,26,0,12,0,12,0,12,0,12,0,12,0,12,32,49
1500000US110010077071,110010077071,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",965,106,139,86,61,42,81,70,75,52,100,68,109,72,79,71,8,13,41,30,103,62,56,41,65,48,35,34,0,12,7,10,6,11
1500000US110010077072,110010077072,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",574,94,27,25,15,17,27,43,25,29,16,18,0,12,22,20,14,18,6,10,61,37,78,53,133,91,70,41,22,35,26,36,32,27
1500000US110010077081,110010077081,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia",583,87,107,65,54,44,68,61,11,18,33,30,25,26,72,72,11,16,22,24,74,60,17,26,0,12,82,68,7,12,0,12,0,12
1500000US110010077082,110010077082,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia",596,97,84,72,26,35,60,52,51,49,37,47,32,35,64,55,34,45,0,12,31,49,41,30,114,67,22,29,0,12,0,12,0,12
1500000US110010077091,110010077091,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia",621,75,99,48,22,17,80,43,35,25,54,49,41,24,68,47,55,42,8,12,17,17,86,50,5,8,31,22,9,13,5,8,6,8
1500000US110010077092,110010077092,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",414,81,71,39,13,14,36,34,14,18,41,52,0,12,20,18,44,39,17,27,63,47,17,20,13,14,23,17,7,11,35,37,0,12
1500000US110010078031,110010078031,"Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia",424,101,60,49,43,41,0,12,20,24,34,37,11,17,57,63,15,23,38,49,10,16,38,61,90,63,0,12,8,12,0,12,0,12
1500000US110010078032,110010078032,"Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia",280,62,17,20,23,24,0,12,20,22,0,12,15,24,23,36,23,27,12,20,31,25,38,29,19,20,24,38,11,17,13,18,11,15
1500000US110010078033,110010078033,"Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia",145,56,0,12,0,12,0,12,27,27,11,17,0,12,0,12,0,12,10,15,8,13,0,12,17,19,22,31,0,12,50,41,0,12
1500000US110010078034,110010078034,"Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia",787,133,102,82,127,87,53,52,113,79,88,71,12,18,8,14,20,21,81,74,58,50,12,19,84,51,7,11,8,12,0,12,14,20
1500000US110010078041,110010078041,"Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia",293,97,69,69,24,39,12,18,10,15,0,12,0,12,0,12,0,12,35,32,44,46,35,55,9,15,0,12,19,30,0,12,36,53
1500000US110010078042,110010078042,"Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia",620,119,174,84,24,25,0,12,0,12,58,64,11,17,47,56,37,48,0,12,49,48,44,53,104,78,23,28,11,16,0,12,38,64
1500000US110010078043,110010078043,"Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia",302,76,23,25,11,17,19,21,60,46,22,24,0,12,0,12,0,12,29,44,22,28,19,23,53,33,0,12,13,20,9,13,22,24
1500000US110010078061,110010078061,"Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia",453,76,114,57,35,22,4,8,38,29,40,31,17,13,33,34,0,12,22,21,57,39,32,24,34,22,23,27,4,7,0,12,0,12
1500000US110010078062,110010078062,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",425,81,62,32,55,49,6,10,0,12,71,66,6,10,22,34,44,34,23,36,10,17,20,16,58,32,21,24,10,12,17,24,0,12
1500000US110010078071,110010078071,"Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia",522,61,33,27,42,25,36,29,78,49,0,12,0,12,40,31,0,12,65,44,90,58,46,32,34,24,31,19,0,12,27,20,0,12
1500000US110010078072,110010078072,"Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia",377,64,67,42,14,13,34,36,59,43,7,12,5,8,7,10,11,12,7,11,49,31,44,36,34,23,20,17,4,6,11,13,4,7
1500000US110010078081,110010078081,"Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia",640,163,95,80,46,69,52,57,46,60,15,28,44,61,0,12,36,44,35,55,36,35,17,27,49,45,67,72,48,65,32,42,22,37
1500000US110010078082,110010078082,"Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia",406,88,109,46,61,56,21,24,20,21,19,26,21,25,10,16,38,38,0,12,56,49,19,30,25,23,7,14,0,12,0,12,0,12
1500000US110010078083,110010078083,"Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia",320,113,49,42,19,21,10,16,16,26,9,14,46,57,43,58,7,14,9,14,0,12,10,14,0,12,21,26,0,12,72,83,9,15
1500000US110010078091,110010078091,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia",856,142,109,72,10,17,53,37,86,76,28,26,66,49,82,43,48,48,30,31,143,84,102,64,55,43,20,23,0,12,24,28,0,12
1500000US110010078092,110010078092,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",385,91,26,30,0,12,37,33,49,46,9,14,41,47,12,18,12,19,0,12,28,24,26,25,88,71,25,28,24,39,0,12,8,14
1500000US110010079011,110010079011,"Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia",201,74,43,52,23,37,6,10,30,33,16,26,17,19,18,21,0,12,0,12,24,32,0,12,6,10,18,20,0,12,0,12,0,12
1500000US110010079012,110010079012,"Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia",373,80,40,40,0,12,7,11,26,39,0,12,26,33,7,11,24,29,32,34,7,11,36,37,26,19,32,27,41,28,56,34,13,21
1500000US110010079013,110010079013,"Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia",550,92,69,49,30,36,33,38,0,12,13,16,18,30,13,19,42,35,14,15,27,33,49,49,38,29,49,33,47,41,98,60,10,14
1500000US110010079014,110010079014,"Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia",423,82,125,60,27,26,26,32,7,10,7,11,0,12,40,38,0,12,10,16,28,41,22,21,18,21,52,41,17,21,24,27,20,22
1500000US110010079031,110010079031,"Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia",796,57,82,41,33,25,19,22,27,26,27,17,6,10,0,12,67,36,47,29,78,36,66,31,79,38,119,39,67,34,46,29,33,19
1500000US110010080011,110010080011,"Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia",322,89,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,60,42,0,12,44,55,105,78,49,35,56,36
1500000US110010080012,110010080012,"Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia",679,86,42,34,8,13,0,12,0,12,17,18,7,11,19,21,21,23,9,15,17,21,37,44,79,42,95,53,43,29,171,75,114,42
1500000US110010080013,110010080013,"Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia",292,65,0,12,19,20,7,11,0,12,0,12,0,12,0,12,0,12,0,12,25,22,11,16,35,40,19,22,22,22,25,20,129,65
1500000US110010080021,110010080021,"Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia",608,79,52,51,0,12,7,11,13,17,14,21,28,34,9,14,14,23,0,12,0,12,45,43,89,58,98,44,44,29,101,42,94,46
1500000US110010080022,110010080022,"Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia",932,90,33,45,15,23,23,25,39,32,15,16,6,11,9,14,37,36,6,10,20,21,35,34,115,54,151,61,74,50,121,47,233,57
1500000US110010081001,110010081001,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia",356,63,0,12,0,12,0,12,0,12,9,14,0,12,14,14,11,12,15,16,8,13,66,47,46,34,23,24,41,28,27,26,96,49
1500000US110010081002,110010081002,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia",682,80,12,18,11,18,0,12,24,26,0,12,0,12,0,12,21,23,9,15,26,24,73,54,76,59,51,34,67,43,66,38,246,61
1500000US110010081003,110010081003,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia",408,68,11,18,0,12,0,12,42,54,0,12,9,14,0,12,0,12,0,12,25,25,17,20,29,35,46,27,0,12,69,35,160,57
1500000US110010082001,110010082001,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia",431,66,0,12,8,13,0,12,10,16,20,22,17,20,11,16,9,15,0,12,7,10,9,14,39,22,70,48,50,36,53,55,128,41
1500000US110010082002,110010082002,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia",997,101,53,42,16,26,26,32,0,12,8,13,16,16,0,12,15,18,10,16,20,22,91,46,223,87,126,68,99,48,87,49,207,61
1500000US110010083011,110010083011,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia",495,80,22,36,0,12,0,12,0,12,10,16,8,13,7,12,5,9,20,24,12,18,4,10,60,33,63,39,56,35,78,42,150,53
1500000US110010083012,110010083012,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia",526,84,7,11,16,18,7,12,0,12,0,12,14,15,7,10,14,16,16,25,0,12,30,31,59,39,111,68,30,27,69,42,146,75
1500000US110010083021,110010083021,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia",962,48,23,28,12,15,5,8,30,31,14,14,19,25,26,24,23,22,10,16,60,40,37,21,109,39,120,47,106,40,148,46,220,49
1500000US110010084021,110010084021,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia",465,75,0,12,0,12,9,13,15,22,0,12,11,18,0,12,23,24,34,28,0,12,28,26,83,50,65,58,80,50,66,37,51,34
1500000US110010084022,110010084022,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia",702,71,127,77,73,39,9,15,10,17,9,15,9,14,7,11,20,22,24,23,26,25,118,69,34,29,50,34,48,37,53,31,85,51
1500000US110010084101,110010084101,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia",561,42,41,34,2,3,5,8,5,9,0,12,12,14,16,15,38,18,25,21,11,19,43,23,44,19,48,25,50,32,100,37,121,43
1500000US110010087011,110010087011,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia",560,87,9,15,65,49,0,12,7,10,0,12,0,12,0,12,0,12,16,18,48,42,43,29,65,39,55,40,59,39,122,50,71,36
1500000US110010087012,110010087012,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",429,77,36,30,23,25,7,10,0,12,18,21,29,33,43,37,20,26,0,12,25,26,11,19,39,30,48,35,58,40,60,34,12,13
1500000US110010087021,110010087021,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia",458,55,63,32,25,20,32,26,18,19,26,26,0,12,37,27,33,23,0,12,39,29,25,18,46,32,32,22,37,24,6,9,39,23
1500000US110010087022,110010087022,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",390,49,56,32,29,19,0,12,21,17,15,17,8,9,5,8,8,13,31,28,15,14,30,21,52,32,57,29,4,7,43,32,16,15
1500000US110010088021,110010088021,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia",262,78,10,14,9,14,20,23,0,12,0,12,7,11,9,14,0,12,23,36,30,27,33,39,40,46,47,24,25,37,0,12,9,14
1500000US110010088022,110010088022,"Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia",649,98,102,55,34,28,36,38,30,39,33,41,9,15,10,16,24,37,30,40,35,43,74,59,27,24,43,45,34,40,102,54,26,23
1500000US110010088023,110010088023,"Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia",494,104,9,14,16,17,0,12,28,25,27,25,22,25,59,59,0,12,24,22,16,18,14,17,68,52,82,54,43,46,20,22,66,51
1500000US110010088024,110010088024,"Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia",459,86,51,46,39,42,19,20,63,43,0,12,11,16,9,14,19,22,8,14,9,13,61,49,41,44,69,56,11,18,31,29,18,22
1500000US110010088031,110010088031,"Block Group 1, Census Tract 88.03, District of Columbia, District of Columbia",573,57,182,61,87,45,24,23,39,32,14,14,50,32,7,9,8,12,22,24,13,15,33,24,32,26,25,28,11,17,16,18,10,14
1500000US110010088041,110010088041,"Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia",395,109,57,49,26,23,9,13,2,7,22,34,5,11,28,32,7,11,29,32,56,48,79,58,42,42,11,12,4,9,10,15,8,13
1500000US110010088042,110010088042,"Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia",781,135,42,46,135,74,65,53,54,42,69,55,38,37,6,9,45,49,31,37,29,27,89,53,100,66,62,52,0,12,16,19,0,12
1500000US110010089031,110010089031,"Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia",1113,132,74,52,92,58,67,62,146,96,52,52,19,24,44,49,24,30,71,69,9,11,77,62,287,97,57,37,59,64,26,26,9,15
1500000US110010089032,110010089032,"Block Group 2, Census Tract 89.03, District of Columbia, District of Columbia",345,111,91,69,39,40,0,12,39,39,57,53,0,12,6,12,0,12,0,12,32,41,41,46,40,58,0,12,0,12,0,12,0,12
1500000US110010089041,110010089041,"Block Group 1, Census Tract 89.04, District of Columbia, District of Columbia",1181,153,329,103,115,56,38,39,55,41,96,73,108,77,22,28,108,70,6,9,59,59,46,48,77,59,95,83,0,12,7,11,20,22
1500000US110010089042,110010089042,"Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia",490,128,142,78,32,30,39,38,8,12,0,12,45,56,15,16,0,12,10,16,14,23,65,65,85,66,25,33,0,12,10,15,0,12
1500000US110010090001,110010090001,"Block Group 1, Census Tract 90, District of Columbia, District of Columbia",896,111,186,76,95,63,107,55,36,46,43,56,34,41,16,18,16,17,0,12,35,45,55,33,61,49,48,48,34,30,40,31,90,60
1500000US110010090002,110010090002,"Block Group 2, Census Tract 90, District of Columbia, District of Columbia",912,110,166,82,103,51,44,32,0,12,62,34,23,23,18,19,0,12,14,16,39,29,137,75,116,71,85,62,63,50,9,13,33,42
1500000US110010091021,110010091021,"Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia",383,89,39,49,10,16,15,23,17,18,17,27,6,8,0,12,7,12,21,20,46,52,58,36,24,27,54,39,24,27,0,12,45,51
1500000US110010091022,110010091022,"Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",1090,121,130,74,147,93,38,33,32,42,57,42,57,46,28,32,82,57,24,28,83,59,55,46,109,66,103,71,55,40,65,54,25,39
1500000US110010091023,110010091023,"Block Group 3, Census Tract 91.02, District of Columbia, District of Columbia",603,99,159,64,27,32,52,49,35,41,37,35,17,26,12,18,70,64,11,17,17,28,44,38,80,49,17,20,0,12,15,21,10,17
1500000US110010092011,110010092011,"Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia",905,70,82,35,40,35,20,18,20,18,38,33,39,31,49,47,3,4,22,18,74,41,61,36,116,60,41,30,62,51,112,61,126,42
1500000US110010092031,110010092031,"Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia",412,87,34,38,44,43,10,16,0,12,21,24,0,12,0,12,13,21,31,40,8,13,15,25,75,65,94,69,33,45,30,37,4,7
1500000US110010092032,110010092032,"Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia",636,122,50,41,32,45,34,36,25,29,0,12,34,40,0,12,13,21,38,52,35,35,53,49,87,49,57,50,24,30,94,64,60,40
1500000US110010092041,110010092041,"Block Group 1, Census Tract 92.04, District of Columbia, District of Columbia",426,77,53,32,26,41,0,12,15,23,0,12,0,12,36,42,14,18,14,24,79,54,90,59,39,36,25,29,0,12,25,28,10,17
1500000US110010092042,110010092042,"Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia",888,114,341,85,120,65,59,42,78,53,85,59,10,16,22,25,25,40,0,12,63,65,64,50,8,12,0,12,6,17,0,12,7,12
1500000US110010093011,110010093011,"Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia",293,77,7,11,0,12,16,18,0,12,36,32,0,12,8,14,0,12,0,12,24,19,25,29,91,82,48,49,8,15,0,12,30,28
1500000US110010093012,110010093012,"Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",398,81,9,14,9,14,33,31,0,12,0,12,0,12,0,12,20,23,19,22,66,67,13,15,34,29,57,43,36,34,45,40,57,40
1500000US110010093013,110010093013,"Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",281,82,46,39,6,10,0,12,0,12,15,17,15,23,9,14,0,12,0,12,13,21,0,12,18,32,49,39,58,50,18,21,34,35
1500000US110010093014,110010093014,"Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia",278,81,0,12,0,12,6,10,22,30,12,20,7,12,8,13,0,12,39,59,18,29,14,16,6,11,19,31,11,17,49,29,67,41
1500000US110010093021,110010093021,"Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia",509,47,40,32,26,25,0,12,0,12,50,40,20,24,14,14,10,14,25,22,46,34,94,45,41,22,34,23,40,25,27,18,42,29
1500000US110010094001,110010094001,"Block Group 1, Census Tract 94, District of Columbia, District of Columbia",302,70,0,12,0,12,27,40,0,12,6,11,8,12,7,12,16,18,11,17,22,21,27,22,42,45,16,18,17,20,62,45,41,45
1500000US110010094002,110010094002,"Block Group 2, Census Tract 94, District of Columbia, District of Columbia",493,88,56,49,18,21,10,17,27,30,48,44,15,17,0,12,32,39,14,16,27,27,57,47,16,18,39,43,44,46,72,41,18,20
1500000US110010094003,110010094003,"Block Group 3, Census Tract 94, District of Columbia, District of Columbia",549,95,20,22,8,13,41,49,25,22,44,49,0,12,0,12,0,12,0,12,0,12,51,37,39,35,106,56,99,47,96,58,20,25
1500000US110010094004,110010094004,"Block Group 4, Census Tract 94, District of Columbia, District of Columbia",355,83,23,20,9,13,8,13,0,12,0,12,0,12,0,12,0,12,0,12,35,41,22,20,59,42,56,32,16,18,83,51,44,45
1500000US110010095011,110010095011,"Block Group 1, Census Tract 95.01, District of Columbia, District of Columbia",936,129,76,59,42,44,0,12,56,61,64,61,33,32,63,52,57,53,93,69,132,80,65,46,118,64,33,40,49,41,35,32,20,25
1500000US110010095012,110010095012,"Block Group 2, Census Tract 95.01, District of Columbia, District of Columbia",353,95,44,28,75,60,0,12,45,53,9,17,18,21,11,17,0,12,0,12,41,44,21,24,76,47,13,20,0,12,0,12,0,12
1500000US110010095013,110010095013,"Block Group 3, Census Tract 95.01, District of Columbia, District of Columbia",619,108,115,63,42,51,24,36,53,57,0,12,23,35,53,41,45,34,29,26,50,38,40,30,66,49,55,37,8,12,0,12,16,19
1500000US110010095031,110010095031,"Block Group 1, Census Tract 95.03, District of Columbia, District of Columbia",647,112,23,28,0,12,22,22,0,12,0,12,16,28,7,11,13,15,12,15,30,32,52,40,190,84,182,90,50,38,24,28,26,28
1500000US110010095032,110010095032,"Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia",307,84,32,34,0,12,14,22,0,12,0,12,7,11,0,12,42,60,0,12,15,23,0,12,55,48,52,34,8,12,48,44,34,31
1500000US110010095033,110010095033,"Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia",316,78,7,10,7,11,12,16,0,12,6,10,7,10,0,12,15,22,0,12,12,14,51,47,66,55,0,12,42,37,57,44,34,32
1500000US110010095041,110010095041,"Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia",832,93,90,59,19,21,0,12,22,25,51,50,72,66,30,31,21,23,32,30,0,12,154,83,94,73,65,46,45,35,36,29,101,71
1500000US110010095042,110010095042,"Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia",473,81,9,14,6,10,0,12,0,12,11,20,7,12,0,12,0,12,8,12,5,9,128,71,36,30,103,78,80,50,47,32,33,29
1500000US110010095051,110010095051,"Block Group 1, Census Tract 95.05, District of Columbia, District of Columbia",240,79,0,12,6,9,9,14,0,12,17,21,0,12,0,12,8,14,0,12,81,56,35,35,5,9,8,13,8,14,32,37,31,30
1500000US110010095052,110010095052,"Block Group 2, Census Tract 95.05, District of Columbia, District of Columbia",315,84,0,12,19,23,10,15,17,19,52,59,0,12,2,8,6,9,6,9,20,23,18,28,13,17,48,43,38,36,22,25,44,35
1500000US110010095053,110010095053,"Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",530,114,113,85,15,19,16,25,19,23,0,12,0,12,14,22,30,36,16,20,48,23,58,36,45,37,74,56,21,24,33,44,28,31
1500000US110010095071,110010095071,"Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia",582,43,54,29,30,21,12,12,17,14,30,26,6,9,50,23,0,12,20,22,56,35,52,40,95,44,47,31,50,26,23,18,40,31
1500000US110010095081,110010095081,"Block Group 1, Census Tract 95.08, District of Columbia, District of Columbia",506,122,115,96,43,41,39,26,32,41,0,12,7,10,18,21,6,9,27,29,57,53,22,35,14,22,81,58,0,12,8,9,37,41
1500000US110010095082,110010095082,"Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia",567,94,20,22,10,15,35,44,41,36,25,23,33,40,0,12,15,18,0,12,20,23,108,57,101,58,49,42,58,39,44,29,8,13
1500000US110010095083,110010095083,"Block Group 3, Census Tract 95.08, District of Columbia, District of Columbia",553,107,26,38,41,49,47,46,17,19,7,12,38,61,46,54,17,19,17,18,86,67,28,23,77,56,64,73,12,19,21,32,9,14
1500000US110010095091,110010095091,"Block Group 1, Census Tract 95.09, District of Columbia, District of Columbia",458,99,0,12,16,17,0,12,24,22,47,45,0,12,8,12,21,35,47,81,48,30,17,18,66,49,75,43,32,39,14,16,43,51
1500000US110010095092,110010095092,"Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia",361,93,16,17,7,11,8,12,8,12,45,41,0,12,15,17,14,15,23,21,45,43,30,25,34,28,80,50,7,12,29,26,0,12
1500000US110010095093,110010095093,"Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia",465,100,53,50,0,12,24,38,0,12,0,12,8,12,0,12,38,51,8,12,136,96,11,18,19,24,74,51,36,31,49,42,9,17
1500000US110010096011,110010096011,"Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia",850,75,149,58,39,31,111,53,56,38,60,48,75,56,24,19,27,23,27,29,46,28,110,50,62,42,33,31,17,14,6,9,8,12
1500000US110010096021,110010096021,"Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia",729,105,171,84,83,63,48,42,60,50,40,41,37,31,74,52,8,14,66,60,22,24,58,41,45,38,8,12,3,12,0,12,6,10
1500000US110010096022,110010096022,"Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia",881,132,152,107,130,82,153,89,58,68,189,101,74,74,11,19,30,29,0,12,4,13,0,12,72,69,8,12,0,12,0,12,0,12
1500000US110010096031,110010096031,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",787,112,105,69,116,72,7,13,42,34,4,8,65,45,38,46,121,82,53,56,19,22,134,90,53,47,27,24,0,12,3,7,0,12
1500000US110010096032,110010096032,"Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia",248,65,7,11,0,12,0,12,15,17,6,9,12,21,7,10,10,14,0,12,60,36,33,33,72,57,6,10,0,12,0,12,20,18
1500000US110010096033,110010096033,"Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia",589,122,105,76,49,43,35,60,54,56,42,36,81,68,9,14,5,8,20,35,0,12,127,98,37,32,0,12,0,12,0,12,25,40
1500000US110010096041,110010096041,"Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia",618,69,51,34,28,18,30,33,44,34,23,30,28,20,21,17,45,36,39,41,51,27,101,65,51,36,45,28,37,35,24,29,0,12
1500000US110010096042,110010096042,"Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia",374,66,37,30,20,19,18,15,37,37,21,26,29,28,18,17,0,12,0,12,26,28,27,21,29,31,81,55,26,28,0,12,5,7
1500000US110010097001,110010097001,"Block Group 1, Census Tract 97, District of Columbia, District of Columbia",912,135,238,123,71,50,88,69,22,25,26,31,50,45,36,38,30,35,74,69,61,47,14,24,157,76,16,20,13,22,16,22,0,12
1500000US110010097002,110010097002,"Block Group 2, Census Tract 97, District of Columbia, District of Columbia",310,105,25,41,30,47,78,76,8,13,0,12,0,12,27,40,0,12,7,11,10,15,40,51,24,40,51,48,0,12,0,12,10,19
1500000US110010098011,110010098011,"Block Group 1, Census Tract 98.01, District of Columbia, District of Columbia",847,65,220,60,118,51,70,37,40,33,47,31,52,32,32,26,18,17,12,12,53,39,88,50,41,26,39,23,0,12,10,10,7,10
1500000US110010098021,110010098021,"Block Group 1, Census Tract 98.02, District of Columbia, District of Columbia",192,48,79,38,30,21,53,33,0,12,11,11,0,12,6,11,5,10,4,7,0,12,0,12,4,7,0,12,0,12,0,12,0,12
