id2,BG_ID,BG_NAME,Geography,Population,Pct_Poverty,Pct_UnEmpl,Pct_VacUnits
1.10E+11,A001001,"Block Group 1, Census Tract 1, District of Columbia, District of Columbia","Block Group 1, Census Tract 1, District of Columbia, District of Columbia",1382,0,0,16.62087912
1.10E+11,A001002,"Block Group 2, Census Tract 1, District of Columbia, District of Columbia","Block Group 2, Census Tract 1, District of Columbia, District of Columbia",1463,3.075871497,5.433746425,15.70247934
1.10E+11,A001003,"Block Group 3, Census Tract 1, District of Columbia, District of Columbia","Block Group 3, Census Tract 1, District of Columbia, District of Columbia",972,1.440329218,9.256449165,16.60305344
1.10E+11,A001004,"Block Group 4, Census Tract 1, District of Columbia, District of Columbia","Block Group 4, Census Tract 1, District of Columbia, District of Columbia",1188,8.922558923,3.095975232,18.13643927
1.10E+11,A002011,"Block Group 1, Census Tract 2.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 2.01, District of Columbia, District of Columbia",3733,66.26506024,6.476997579,0
1.10E+11,A002021,"Block Group 1, Census Tract 2.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 2.02, District of Columbia, District of Columbia",1224,15.68627451,2.124430956,16.8241966
1.10E+11,A002022,"Block Group 2, Census Tract 2.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 2.02, District of Columbia, District of Columbia",566,7.243816254,0,6.329113924
1.10E+11,A002023,"Block Group 3, Census Tract 2.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 2.02, District of Columbia, District of Columbia",895,21.55272306,10.46728972,5.135135135
1.10E+11,A002024,"Block Group 4, Census Tract 2.02, District of Columbia, District of Columbia","Block Group 4, Census Tract 2.02, District of Columbia, District of Columbia",1732,35.54083885,4.782608696,21.69811321
1.10E+11,A003001,"Block Group 1, Census Tract 3, District of Columbia, District of Columbia","Block Group 1, Census Tract 3, District of Columbia, District of Columbia",1114,11.22082585,3.059805285,8.20610687
1.10E+11,A003002,"Block Group 2, Census Tract 3, District of Columbia, District of Columbia","Block Group 2, Census Tract 3, District of Columbia, District of Columbia",1492,5.09383378,2.756892231,0
1.10E+11,A003003,"Block Group 3, Census Tract 3, District of Columbia, District of Columbia","Block Group 3, Census Tract 3, District of Columbia, District of Columbia",1611,42.33395407,0,2.626970228
1.10E+11,A003004,"Block Group 4, Census Tract 3, District of Columbia, District of Columbia","Block Group 4, Census Tract 3, District of Columbia, District of Columbia",1922,9.781477627,2.64255911,0
1.10E+11,A004001,"Block Group 1, Census Tract 4, District of Columbia, District of Columbia","Block Group 1, Census Tract 4, District of Columbia, District of Columbia",555,8.108108108,0,13.55932203
1.10E+11,A004002,"Block Group 2, Census Tract 4, District of Columbia, District of Columbia","Block Group 2, Census Tract 4, District of Columbia, District of Columbia",1052,11.54580153,0.700525394,9.445585216
1.10E+11,A005011,"Block Group 1, Census Tract 5.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 5.01, District of Columbia, District of Columbia",1500,8.520790729,4.25716768,1.530612245
1.10E+11,A005012,"Block Group 2, Census Tract 5.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 5.01, District of Columbia, District of Columbia",1981,6.710726995,0.932090546,12.28968544
1.10E+11,A005021,"Block Group 1, Census Tract 5.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 5.02, District of Columbia, District of Columbia",1669,1.737567406,0.99009901,9.893992933
1.10E+11,A005022,"Block Group 2, Census Tract 5.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 5.02, District of Columbia, District of Columbia",1376,2.688953488,2.113352546,15.88983051
1.10E+11,A006001,"Block Group 1, Census Tract 6, District of Columbia, District of Columbia","Block Group 1, Census Tract 6, District of Columbia, District of Columbia",1131,5.747126437,1.568627451,5.351681957
1.10E+11,A006002,"Block Group 2, Census Tract 6, District of Columbia, District of Columbia","Block Group 2, Census Tract 6, District of Columbia, District of Columbia",988,6.275303644,1.88034188,2.474226804
1.10E+11,A006003,"Block Group 3, Census Tract 6, District of Columbia, District of Columbia","Block Group 3, Census Tract 6, District of Columbia, District of Columbia",802,16.08478803,4.710920771,7
1.10E+11,A006004,"Block Group 4, Census Tract 6, District of Columbia, District of Columbia","Block Group 4, Census Tract 6, District of Columbia, District of Columbia",1927,0.882872278,0.927487352,11.97007481
1.10E+11,A007011,"Block Group 1, Census Tract 7.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 7.01, District of Columbia, District of Columbia",1243,28.64038616,3.329369798,4.171779141
1.10E+11,A007012,"Block Group 2, Census Tract 7.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 7.01, District of Columbia, District of Columbia",1382,2.894356006,5.587892899,12.98315164
1.10E+11,A007013,"Block Group 3, Census Tract 7.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 7.01, District of Columbia, District of Columbia",1685,5.044510386,2.575107296,6.152584085
1.10E+11,A007014,"Block Group 4, Census Tract 7.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 7.01, District of Columbia, District of Columbia",1015,15.4679803,2.718446602,6.435643564
1.10E+11,A007021,"Block Group 1, Census Tract 7.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 7.02, District of Columbia, District of Columbia",1465,10.37542662,3.670546106,5.961754781
1.10E+11,A007022,"Block Group 2, Census Tract 7.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 7.02, District of Columbia, District of Columbia",1031,20.95053346,14.19354839,19.12512716
1.10E+11,A007023,"Block Group 3, Census Tract 7.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 7.02, District of Columbia, District of Columbia",860,6.279069767,0,14.7107438
1.10E+11,A008011,"Block Group 1, Census Tract 8.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 8.01, District of Columbia, District of Columbia",2153,18.71806781,8.38150289,1.47515528
1.10E+11,A008012,"Block Group 2, Census Tract 8.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 8.01, District of Columbia, District of Columbia",851,0,6.341463415,4.747774481
1.10E+11,A008013,"Block Group 3, Census Tract 8.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 8.01, District of Columbia, District of Columbia",2626,13.29017517,1.97486535,9.463148317
1.10E+11,A008014,"Block Group 4, Census Tract 8.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 8.01, District of Columbia, District of Columbia",1110,2.266288952,15.16516517,0
1.10E+11,A008021,"Block Group 1, Census Tract 8.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 8.02, District of Columbia, District of Columbia",1840,10.38043478,2.660944206,3.040173724
1.10E+11,A008022,"Block Group 2, Census Tract 8.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 8.02, District of Columbia, District of Columbia",1373,24.61762564,4.833333333,8.92494929
1.10E+11,A009011,"Block Group 1, Census Tract 9.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 9.01, District of Columbia, District of Columbia",1663,7.757065544,1.226158038,4.890387858
1.10E+11,A009012,"Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia",1725,3.884057971,2.102496715,4.984423676
1.10E+11,A009013,"Block Group 3, Census Tract 9.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 9.01, District of Columbia, District of Columbia",4310,20.54794521,14.7913365,0
1.10E+11,A009021,"Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia",1067,3.186504217,1.071428571,1.604278075
1.10E+11,A009022,"Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",1400,1.642857143,3.58056266,3.95480226
1.10E+11,A010011,"Block Group 1, Census Tract 10.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 10.01, District of Columbia, District of Columbia",943,4.347826087,0,0
1.10E+11,A010012,"Block Group 2, Census Tract 10.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 10.01, District of Columbia, District of Columbia",2099,3.382563125,1.581395349,1.845819761
1.10E+11,A010013,"Block Group 3, Census Tract 10.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 10.01, District of Columbia, District of Columbia",1069,1.216089804,3.067484663,0
1.10E+11,A010014,"Block Group 4, Census Tract 10.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 10.01, District of Columbia, District of Columbia",1815,6.294155427,3.752759382,0
1.10E+11,A010015,"Block Group 5, Census Tract 10.01, District of Columbia, District of Columbia","Block Group 5, Census Tract 10.01, District of Columbia, District of Columbia",1032,12.01550388,0,0
1.10E+11,A010016,"Block Group 6, Census Tract 10.01, District of Columbia, District of Columbia","Block Group 6, Census Tract 10.01, District of Columbia, District of Columbia",965,2.279792746,2.05338809,0
1.10E+11,A010021,"Block Group 1, Census Tract 10.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 10.02, District of Columbia, District of Columbia",1345,62.30483271,6.259097525,24.38118812
1.10E+11,A010022,"Block Group 2, Census Tract 10.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 10.02, District of Columbia, District of Columbia",1521,8.218277449,3.125,4.319654428
1.10E+11,A010023,"Block Group 3, Census Tract 10.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 10.02, District of Columbia, District of Columbia",895,4.134078212,1.419878296,0
1.10E+11,A011001,"Block Group 1, Census Tract 11, District of Columbia, District of Columbia","Block Group 1, Census Tract 11, District of Columbia, District of Columbia",1969,1.371254444,1.329787234,1.789709172
1.10E+11,A011002,"Block Group 2, Census Tract 11, District of Columbia, District of Columbia","Block Group 2, Census Tract 11, District of Columbia, District of Columbia",1465,10.59841384,2.008032129,19.5862069
1.10E+11,A011003,"Block Group 3, Census Tract 11, District of Columbia, District of Columbia","Block Group 3, Census Tract 11, District of Columbia, District of Columbia",814,4.176904177,0,0
1.10E+11,A011004,"Block Group 4, Census Tract 11, District of Columbia, District of Columbia","Block Group 4, Census Tract 11, District of Columbia, District of Columbia",768,4.036458333,3.636363636,0
1.10E+11,A012001,"Block Group 1, Census Tract 12, District of Columbia, District of Columbia","Block Group 1, Census Tract 12, District of Columbia, District of Columbia",1976,5.010121457,0.995850622,0
1.10E+11,A012002,"Block Group 2, Census Tract 12, District of Columbia, District of Columbia","Block Group 2, Census Tract 12, District of Columbia, District of Columbia",862,3.712296984,8.396946565,10.43046358
1.10E+11,A012003,"Block Group 3, Census Tract 12, District of Columbia, District of Columbia","Block Group 3, Census Tract 12, District of Columbia, District of Columbia",722,1.385041551,0,13.94658754
1.10E+11,A012004,"Block Group 4, Census Tract 12, District of Columbia, District of Columbia","Block Group 4, Census Tract 12, District of Columbia, District of Columbia",1390,2.805755396,2.076502732,2.607361963
1.10E+11,A013011,"Block Group 1, Census Tract 13.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 13.01, District of Columbia, District of Columbia",1681,6.781677573,5.035335689,6.616729089
1.10E+11,A013012,"Block Group 2, Census Tract 13.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 13.01, District of Columbia, District of Columbia",535,2.056074766,4.519774011,20.79207921
1.10E+11,A013013,"Block Group 3, Census Tract 13.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 13.01, District of Columbia, District of Columbia",1615,3.046357616,0,5.476673428
1.10E+11,A013021,"Block Group 1, Census Tract 13.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 13.02, District of Columbia, District of Columbia",2269,17.32040546,6.054279749,5.73878628
1.10E+11,A013022,"Block Group 2, Census Tract 13.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 13.02, District of Columbia, District of Columbia",4366,6.459001374,1.258741259,8.960213975
1.10E+11,A013023,"Block Group 3, Census Tract 13.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 13.02, District of Columbia, District of Columbia",731,17.78385773,0,35.66666667
1.10E+11,A014011,"Block Group 1, Census Tract 14.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 14.01, District of Columbia, District of Columbia",2237,10.59454627,3.762227239,2.989130435
1.10E+11,A014012,"Block Group 2, Census Tract 14.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 14.01, District of Columbia, District of Columbia",1103,2.357207616,6.072874494,2.040816327
1.10E+11,A014021,"Block Group 1, Census Tract 14.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 14.02, District of Columbia, District of Columbia",956,2.719665272,6.326889279,0
1.10E+11,A014022,"Block Group 2, Census Tract 14.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 14.02, District of Columbia, District of Columbia",965,5.644302449,3.977272727,6.281833616
1.10E+11,A014023,"Block Group 3, Census Tract 14.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 14.02, District of Columbia, District of Columbia",1329,12.2648608,0,1.430842607
1.10E+11,A015001,"Block Group 1, Census Tract 15, District of Columbia, District of Columbia","Block Group 1, Census Tract 15, District of Columbia, District of Columbia",1796,1.224944321,3.033268102,8.250825083
1.10E+11,A015002,"Block Group 2, Census Tract 15, District of Columbia, District of Columbia","Block Group 2, Census Tract 15, District of Columbia, District of Columbia",883,3.510758777,0,0
1.10E+11,A015003,"Block Group 3, Census Tract 15, District of Columbia, District of Columbia","Block Group 3, Census Tract 15, District of Columbia, District of Columbia",854,2.276176024,0.37037037,11.9047619
1.10E+11,A015004,"Block Group 4, Census Tract 15, District of Columbia, District of Columbia","Block Group 4, Census Tract 15, District of Columbia, District of Columbia",1551,8.897485493,12.74853801,8.166666667
1.10E+11,A015005,"Block Group 5, Census Tract 15, District of Columbia, District of Columbia","Block Group 5, Census Tract 15, District of Columbia, District of Columbia",1184,0,0,0
1.10E+11,A016001,"Block Group 1, Census Tract 16, District of Columbia, District of Columbia","Block Group 1, Census Tract 16, District of Columbia, District of Columbia",1397,6.137184116,4.716981132,0
1.10E+11,A016002,"Block Group 2, Census Tract 16, District of Columbia, District of Columbia","Block Group 2, Census Tract 16, District of Columbia, District of Columbia",643,3.924646782,13.59447005,28.88888889
1.10E+11,A016003,"Block Group 3, Census Tract 16, District of Columbia, District of Columbia","Block Group 3, Census Tract 16, District of Columbia, District of Columbia",733,1.532033426,5.700712589,9.87654321
1.10E+11,A016004,"Block Group 4, Census Tract 16, District of Columbia, District of Columbia","Block Group 4, Census Tract 16, District of Columbia, District of Columbia",1682,3.567181926,5.983889528,6.188925081
1.10E+11,A017021,"Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia",1554,3.667953668,3.521779425,0
1.10E+11,A017022,"Block Group 2, Census Tract 17.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 17.02, District of Columbia, District of Columbia",1485,6.520247083,5.072463768,4.090909091
1.10E+11,A018031,"Block Group 1, Census Tract 18.03, District of Columbia, District of Columbia","Block Group 1, Census Tract 18.03, District of Columbia, District of Columbia",1295,14.74903475,4.213483146,8.633093525
1.10E+11,A018032,"Block Group 2, Census Tract 18.03, District of Columbia, District of Columbia","Block Group 2, Census Tract 18.03, District of Columbia, District of Columbia",2764,19.21128799,5.856142584,6.701479547
1.10E+11,A018041,"Block Group 1, Census Tract 18.04, District of Columbia, District of Columbia","Block Group 1, Census Tract 18.04, District of Columbia, District of Columbia",1085,13.2718894,4.101838755,9.200603318
1.10E+11,A018042,"Block Group 2, Census Tract 18.04, District of Columbia, District of Columbia","Block Group 2, Census Tract 18.04, District of Columbia, District of Columbia",1694,15.72629052,14.61632156,3.683241252
1.10E+11,A018043,"Block Group 3, Census Tract 18.04, District of Columbia, District of Columbia","Block Group 3, Census Tract 18.04, District of Columbia, District of Columbia",2903,25.65880721,4.375441073,2.874132805
1.10E+11,A019011,"Block Group 1, Census Tract 19.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 19.01, District of Columbia, District of Columbia",956,26.77824268,21.58590308,21.46341463
1.10E+11,A019012,"Block Group 2, Census Tract 19.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 19.01, District of Columbia, District of Columbia",1024,6.15234375,1.412872841,10.06711409
1.10E+11,A019013,"Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia",1348,8.53115727,9.5,9.784735812
1.10E+11,A019014,"Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia",653,1.225114855,17.39130435,17.71217712
1.10E+11,A019021,"Block Group 1, Census Tract 19.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 19.02, District of Columbia, District of Columbia",1604,11.04868914,11.08545035,2.9296875
1.10E+11,A019022,"Block Group 2, Census Tract 19.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 19.02, District of Columbia, District of Columbia",739,6.630581867,4.357298475,6.451612903
1.10E+11,A020011,"Block Group 1, Census Tract 20.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 20.01, District of Columbia, District of Columbia",1632,11.64215686,9.354120267,8.490566038
1.10E+11,A020012,"Block Group 2, Census Tract 20.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 20.01, District of Columbia, District of Columbia",1327,7.837226827,3.299856528,6.021505376
1.10E+11,A020021,"Block Group 1, Census Tract 20.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 20.02, District of Columbia, District of Columbia",905,4.53038674,5.555555556,13.00813008
1.10E+11,A020022,"Block Group 2, Census Tract 20.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 20.02, District of Columbia, District of Columbia",1818,21.34894091,10.9922179,6.344410876
1.10E+11,A020023,"Block Group 3, Census Tract 20.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 20.02, District of Columbia, District of Columbia",1211,7.679603633,7.870967742,5.542725173
1.10E+11,A021011,"Block Group 1, Census Tract 21.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 21.01, District of Columbia, District of Columbia",1529,11.96860693,1.390644753,8.950086059
1.10E+11,A021012,"Block Group 2, Census Tract 21.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 21.01, District of Columbia, District of Columbia",1163,11.60791058,12.37113402,21.76165803
1.10E+11,A021013,"Block Group 3, Census Tract 21.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 21.01, District of Columbia, District of Columbia",1421,8.655876144,7.82208589,0
1.10E+11,A021014,"Block Group 4, Census Tract 21.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 21.01, District of Columbia, District of Columbia",825,3.272727273,19.30184805,0
1.10E+11,A021015,"Block Group 5, Census Tract 21.01, District of Columbia, District of Columbia","Block Group 5, Census Tract 21.01, District of Columbia, District of Columbia",722,1.939058172,0,15.59139785
1.10E+11,A021021,"Block Group 1, Census Tract 21.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 21.02, District of Columbia, District of Columbia",771,1.297016861,4.868913858,6.738544474
1.10E+11,A021022,"Block Group 2, Census Tract 21.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 21.02, District of Columbia, District of Columbia",578,18.51211073,5.013192612,12.78772379
1.10E+11,A021023,"Block Group 3, Census Tract 21.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 21.02, District of Columbia, District of Columbia",1275,7.957342084,14.37740693,4.508196721
1.10E+11,A021024,"Block Group 4, Census Tract 21.02, District of Columbia, District of Columbia","Block Group 4, Census Tract 21.02, District of Columbia, District of Columbia",1249,22.73819055,5.348460292,10.63348416
1.10E+11,A021025,"Block Group 5, Census Tract 21.02, District of Columbia, District of Columbia","Block Group 5, Census Tract 21.02, District of Columbia, District of Columbia",502,20.11952191,2.769230769,0
1.10E+11,A021026,"Block Group 6, Census Tract 21.02, District of Columbia, District of Columbia","Block Group 6, Census Tract 21.02, District of Columbia, District of Columbia",701,15.27377522,6.621004566,12.05479452
1.10E+11,A022011,"Block Group 1, Census Tract 22.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 22.01, District of Columbia, District of Columbia",1495,5.662983425,11.1,0
1.10E+11,A022012,"Block Group 2, Census Tract 22.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 22.01, District of Columbia, District of Columbia",1278,7.355242567,10.69078947,10.15228426
1.10E+11,A022013,"Block Group 3, Census Tract 22.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 22.01, District of Columbia, District of Columbia",868,15.0921659,13.26530612,0
1.10E+11,A022021,"Block Group 1, Census Tract 22.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 22.02, District of Columbia, District of Columbia",2203,22.56014526,15.39748954,10.83437111
1.10E+11,A022022,"Block Group 2, Census Tract 22.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 22.02, District of Columbia, District of Columbia",978,19.93865031,14.14141414,20.94240838
1.10E+11,A022023,"Block Group 3, Census Tract 22.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 22.02, District of Columbia, District of Columbia",664,18.22289157,6.713780919,11.55115512
1.10E+11,A023011,"Block Group 1, Census Tract 23.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 23.01, District of Columbia, District of Columbia",1665,4.284852142,2.892960463,0
1.10E+11,A023012,"Block Group 2, Census Tract 23.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 23.01, District of Columbia, District of Columbia",1714,13.47724621,8.081791626,11.01036269
1.10E+11,A023021,"Block Group 1, Census Tract 23.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 23.02, District of Columbia, District of Columbia",1722,22.84334023,3.658536585,22.94757666
1.10E+11,A024001,"Block Group 1, Census Tract 24, District of Columbia, District of Columbia","Block Group 1, Census Tract 24, District of Columbia, District of Columbia",763,5.45212766,2.281368821,8.61618799
1.10E+11,A024002,"Block Group 2, Census Tract 24, District of Columbia, District of Columbia","Block Group 2, Census Tract 24, District of Columbia, District of Columbia",1395,5.591397849,14.28571429,4.241071429
1.10E+11,A024003,"Block Group 3, Census Tract 24, District of Columbia, District of Columbia","Block Group 3, Census Tract 24, District of Columbia, District of Columbia",1016,12.62425447,10.15965167,9.59752322
1.10E+11,A024004,"Block Group 4, Census Tract 24, District of Columbia, District of Columbia","Block Group 4, Census Tract 24, District of Columbia, District of Columbia",1124,11.82310469,1.282051282,8.358208955
1.10E+11,A025011,"Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia",1298,27.34976888,0,3.674121406
1.10E+11,A025012,"Block Group 2, Census Tract 25.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 25.01, District of Columbia, District of Columbia",1688,11.70528818,5.452775073,0
1.10E+11,A025021,"Block Group 1, Census Tract 25.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 25.02, District of Columbia, District of Columbia",1076,10.78066914,6.451612903,9.724770642
1.10E+11,A025022,"Block Group 2, Census Tract 25.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 25.02, District of Columbia, District of Columbia",1871,11.22394441,10.41322314,3.256936068
1.10E+11,A025023,"Block Group 3, Census Tract 25.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 25.02, District of Columbia, District of Columbia",1419,1.268498943,2.570379437,8.955223881
1.10E+11,A025024,"Block Group 4, Census Tract 25.02, District of Columbia, District of Columbia","Block Group 4, Census Tract 25.02, District of Columbia, District of Columbia",1676,23.150358,0.760456274,4.156769596
1.10E+11,A026001,"Block Group 1, Census Tract 26, District of Columbia, District of Columbia","Block Group 1, Census Tract 26, District of Columbia, District of Columbia",1147,3.923278117,5.980528512,2.97029703
1.10E+11,A026002,"Block Group 2, Census Tract 26, District of Columbia, District of Columbia","Block Group 2, Census Tract 26, District of Columbia, District of Columbia",1480,2.97699594,6.045949214,6.981132075
1.10E+11,A027011,"Block Group 1, Census Tract 27.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 27.01, District of Columbia, District of Columbia",752,2.659574468,0,18.04347826
1.10E+11,A027012,"Block Group 2, Census Tract 27.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 27.01, District of Columbia, District of Columbia",1711,15.24429967,3.144654088,3.954081633
1.10E+11,A027013,"Block Group 3, Census Tract 27.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 27.01, District of Columbia, District of Columbia",802,4.239401496,2.89017341,0
1.10E+11,A027014,"Block Group 4, Census Tract 27.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 27.01, District of Columbia, District of Columbia",2591,27.13238132,8.141702921,0
1.10E+11,A027021,"Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia",1673,9.623430962,4.864864865,0
1.10E+11,A027022,"Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia",3057,13.44455348,2.714932127,4.06360424
1.10E+11,A027023,"Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",1646,4.453935326,2.23880597,0
1.10E+11,A028011,"Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia",1346,17.23625557,12.59765625,9.370988447
1.10E+11,A028012,"Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",2536,21.02747909,5.683269476,9.377990431
1.10E+11,A028021,"Block Group 1, Census Tract 28.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 28.02, District of Columbia, District of Columbia",2680,21.77358491,9.846827133,5.966767372
1.10E+11,A028022,"Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia",1834,26.22682661,4.502164502,3.465982028
1.10E+11,A029001,"Block Group 1, Census Tract 29, District of Columbia, District of Columbia","Block Group 1, Census Tract 29, District of Columbia, District of Columbia",1943,6.123508044,6.051437216,12.90322581
1.10E+11,A029002,"Block Group 2, Census Tract 29, District of Columbia, District of Columbia","Block Group 2, Census Tract 29, District of Columbia, District of Columbia",2409,8.219178082,4.73738414,4.262295082
1.10E+11,A030001,"Block Group 1, Census Tract 30, District of Columbia, District of Columbia","Block Group 1, Census Tract 30, District of Columbia, District of Columbia",1573,19.20614597,3.147482014,9.112709832
1.10E+11,A030002,"Block Group 2, Census Tract 30, District of Columbia, District of Columbia","Block Group 2, Census Tract 30, District of Columbia, District of Columbia",1783,28.65956254,15.38461538,10.38107753
1.10E+11,A031001,"Block Group 1, Census Tract 31, District of Columbia, District of Columbia","Block Group 1, Census Tract 31, District of Columbia, District of Columbia",3176,12.34256927,4.801097394,8.120649652
1.10E+11,A032001,"Block Group 1, Census Tract 32, District of Columbia, District of Columbia","Block Group 1, Census Tract 32, District of Columbia, District of Columbia",915,13.7704918,5.031446541,8.781869688
1.10E+11,A032002,"Block Group 2, Census Tract 32, District of Columbia, District of Columbia","Block Group 2, Census Tract 32, District of Columbia, District of Columbia",911,8.013172338,9.761388286,12.80788177
1.10E+11,A032003,"Block Group 3, Census Tract 32, District of Columbia, District of Columbia","Block Group 3, Census Tract 32, District of Columbia, District of Columbia",1649,20.84095064,12.19512195,20.55393586
1.10E+11,A032004,"Block Group 4, Census Tract 32, District of Columbia, District of Columbia","Block Group 4, Census Tract 32, District of Columbia, District of Columbia",1603,11.82728411,3.438914027,11.53846154
1.10E+11,A033011,"Block Group 1, Census Tract 33.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 33.01, District of Columbia, District of Columbia",1550,9.741935484,2.577873255,9.737827715
1.10E+11,A033012,"Block Group 2, Census Tract 33.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 33.01, District of Columbia, District of Columbia",1368,7.529239766,1.670843776,4.861111111
1.10E+11,A033013,"Block Group 3, Census Tract 33.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 33.01, District of Columbia, District of Columbia",1004,3.585657371,9.43627451,10.51752922
